perf_id,campaign_id,inf_id,post_date,post_url,actual_cost,impressions,clicks,conversions,revenue,genai_comment_summary
740,DALBA-CAMP-25006,junhyeogu_115,2025-10-31,https://instagram.com/p/Si8Uq_q+L*f,2310173,130394,5522,36,1244592,긍정 88%.
741,DALBA-CAMP-25004,borami_41,2025-02-26,https://instagram.com/p/A4^U0dFq)8M,3163873,308127,7049,50,1728200,긍정 74%.
742,DALBA-CAMP-25002,siucoe_183,2025-04-26,https://instagram.com/p/073ukPuQTm(,2631883,262447,2667,77,4191341,긍정 84%.
743,DALBA-CAMP-25019,yeongsigi_28,2025-09-18,https://instagram.com/p/L06PgnU+@Bn,3563629,97792,4861,25,1493800,긍정 88%.
744,DALBA-CAMP-25010,junhoi_106,2025-03-18,https://instagram.com/p/rU5CO#ax(e$,4662877,88317,2567,75,3666675,긍정 80%.
745,DALBA-CAMP-25011,gimsangceol_121,2025-03-22,https://instagram.com/p/IZp42xCse%y,1040717,64393,1098,32,1653440,긍정 80%.
746,DALBA-CAMP-25010,gimsugja_176,2025-04-01,https://instagram.com/p/@(fADm@!0_3,1743422,120995,2340,48,2578944,긍정 91%.
747,DALBA-CAMP-25018,jangjihu_77,2025-11-17,https://instagram.com/p/ZD%9pkNwF#Q,2817708,73672,2623,48,2412864,긍정 85%.
748,DALBA-CAMP-25017,nammiyeong_52,2025-04-28,https://instagram.com/p/vG)D+4AdTR6,570759,7273,278,7,369467,긍정 81%.
749,DALBA-CAMP-25016,hongmijeong_12,2025-08-30,https://instagram.com/p/0_H98Sp+OF_,506553,44732,1919,41,1553818,긍정 89%.
750,DALBA-CAMP-25002,jihyeongo_91,2025-05-08,https://instagram.com/p/0x3+lK1q^RT,4085392,405068,11049,56,3298064,긍정 74%.
751,DALBA-CAMP-25011,baehyeonju_21,2025-03-04,https://instagram.com/p/&358CbN(J^q,327934,19383,390,9,333954,긍정 78%.
752,DALBA-CAMP-25011,yeongsigi_28,2025-04-06,https://instagram.com/p/@FZXiyPew@6,206359,2459,69,1,48216,긍정 90%.
753,DALBA-CAMP-25012,seojungwag_99,2025-09-19,https://instagram.com/p/g+Y)A5CwO)8,129039,11289,291,4,122480,긍정 79%.
754,DALBA-CAMP-25004,myeongjayun_137,2025-02-12,https://instagram.com/p/+4toXtDEtW9,3278459,35792,961,9,288846,긍정 81%.
755,DALBA-CAMP-25007,hjo_109,2025-08-22,https://instagram.com/p/Kog#6!Jrz6t,3046726,179598,2965,48,2799984,긍정 84%.
756,DALBA-CAMP-25003,jimin73_148,2025-06-25,https://instagram.com/p/1aJ+o6kV+71,2947266,174546,4717,136,5643456,긍정 85%.
757,DALBA-CAMP-25010,mo_72,2025-03-07,https://instagram.com/p/+%L4Zoe&zT0,3634212,336175,13799,286,13548678,긍정 91%.
758,DALBA-CAMP-25013,ujinbag_189,2025-03-01,https://instagram.com/p/evUbe52$$3U,1857265,35805,705,3,124914,긍정 84%.
759,DALBA-CAMP-25005,seoyeoncoe_87,2025-08-09,https://instagram.com/p/+rc7jBaaGEf,3611098,303005,12092,112,6359136,긍정 81%.
760,DALBA-CAMP-25013,seungmin92_38,2025-02-02,https://instagram.com/p/#5I)7iAuG#^,924730,17573,788,12,370620,긍정 76%.
761,DALBA-CAMP-25015,jeonghunbag_178,2025-08-08,https://instagram.com/p/@T(G*rd12J@,3161401,311281,13245,223,13323358,긍정 90%.
762,DALBA-CAMP-25010,jiyeongim_64,2025-03-16,https://instagram.com/p/(Tax%0^TC1H,440247,8141,202,4,185968,긍정 75%.
763,DALBA-CAMP-25014,jiyeongim_64,2025-10-08,https://instagram.com/p/4@83CcV2@Ka,1594193,105203,3266,87,3728298,긍정 92%.
764,DALBA-CAMP-25016,eunjui_143,2025-08-29,https://instagram.com/p/_MRwiRSa25Z,2925005,185225,1869,53,2366927,긍정 87%.
765,DALBA-CAMP-25016,ogsunryu_55,2025-09-01,https://instagram.com/p/X1@5IjlD_@V,4713327,166612,7606,43,1783726,긍정 78%.
766,DALBA-CAMP-25009,miyeongi_17,2025-05-19,https://instagram.com/p/&3GgtKFu_Q$,824317,28767,981,24,1270080,긍정 92%.
767,DALBA-CAMP-25018,gwangsu06_138,2025-10-22,https://instagram.com/p/s7_9Lsl21$_,149507,13541,573,15,823935,긍정 82%.
768,DALBA-CAMP-25011,cnam_13,2025-04-09,https://instagram.com/p/33r20Sayz+_,4375623,360426,15730,213,11223183,긍정 73%.
769,DALBA-CAMP-25008,suminan_93,2025-03-02,https://instagram.com/p/%(vDPfln5wZ,2515808,149590,1769,23,730204,긍정 81%.
770,DALBA-CAMP-25007,junhoi_106,2025-08-20,https://instagram.com/p/79j*nzwxC@R,4594001,74860,2159,16,911968,긍정 78%.
771,DALBA-CAMP-25008,seongsu36_9,2025-03-14,https://instagram.com/p/O^h5Szoi^lE,506896,37380,1533,36,1256760,긍정 79%.
772,DALBA-CAMP-25011,ohyeonjun_67,2025-03-04,https://instagram.com/p/z@b9UIh%$^e,1785321,122753,4475,108,6340680,긍정 87%.
773,DALBA-CAMP-25016,nadohyeon_23,2025-08-19,https://instagram.com/p/)shE&cUaY1Z,1439095,80875,3188,43,1561545,긍정 86%.
774,DALBA-CAMP-25005,junyeong01_79,2025-07-25,https://instagram.com/p/uFh8XLyfJ@+,2369107,158714,5840,120,5515560,긍정 77%.
775,DALBA-CAMP-25008,minseog55_164,2025-02-19,https://instagram.com/p/Oc9YxyHi#QZ,657339,38366,745,17,953207,긍정 78%.
776,DALBA-CAMP-25012,eunjeongi_145,2025-09-10,https://instagram.com/p/hMoiOfd1o#8,1588510,122109,2924,36,1582272,긍정 82%.
777,DALBA-CAMP-25013,yi_84,2025-02-08,https://instagram.com/p/!O&Ndl%V0RU,1960567,115712,2172,11,378257,긍정 93%.
778,DALBA-CAMP-25010,gwangsuhong_54,2025-04-04,https://instagram.com/p/($0S1Qr^iLr,2524625,125034,4147,64,3590400,긍정 75%.
779,DALBA-CAMP-25017,hyeonjeonggim_119,2025-04-29,https://instagram.com/p/Y1o8Hcc5#IX,1138930,15527,218,4,136256,긍정 91%.
780,DALBA-CAMP-25016,iminjae_142,2025-08-16,https://instagram.com/p/_p(d1Du+7h8,4009527,295150,6253,44,1400872,긍정 83%.
781,DALBA-CAMP-25007,junyeong01_79,2025-08-16,https://instagram.com/p/&8Jh0YPWcoW,4923924,160568,2749,74,4266618,긍정 89%.
782,DALBA-CAMP-25003,yeongho97_26,2025-06-29,https://instagram.com/p/rBxu9*Dz_OD,1236879,40052,1674,46,2352808,긍정 72%.
783,DALBA-CAMP-25019,fgim_66,2025-09-14,https://instagram.com/p/&_cOOHQpip3,943874,59791,970,21,1195047,긍정 79%.
784,DALBA-CAMP-25019,yeonggil13_157,2025-08-31,https://instagram.com/p/DZ*0BZ_w(tn,3661207,325113,5538,82,3759044,긍정 70%.
785,DALBA-CAMP-25013,hbag_39,2025-01-17,https://instagram.com/p/A!4GxUQ7%NV,4148801,144385,6070,55,3071585,긍정 79%.
786,DALBA-CAMP-25006,jangjihu_77,2025-11-06,https://instagram.com/p/T$6rC(#&wxG,957587,93143,4244,77,4599595,긍정 77%.
787,DALBA-CAMP-25015,seungmin39_156,2025-08-06,https://instagram.com/p/Ln8z4Bey!f1,2187043,39672,1323,25,871300,긍정 71%.
788,DALBA-CAMP-25006,siucoe_183,2025-10-15,https://instagram.com/p/_lGlxR5c*6A,570567,23212,354,2,69322,긍정 87%.
789,DALBA-CAMP-25019,jihyeonan_187,2025-09-18,https://instagram.com/p/&nSIp9TFm3#,910987,55604,570,4,138664,긍정 72%.
790,DALBA-CAMP-25019,yeonggil13_157,2025-08-27,https://instagram.com/p/BK&Ta9LfV%!,2345955,208467,10353,118,6001716,긍정 75%.
791,DALBA-CAMP-25004,hyeonuyun_113,2025-02-13,https://instagram.com/p/SOd!1WRcch%,498553,11088,363,5,242800,긍정 88%.
792,DALBA-CAMP-25004,jaehoi_78,2025-02-01,https://instagram.com/p/OAyQzVMh+39,1799512,71618,828,13,451360,긍정 72%.
793,DALBA-CAMP-25008,cayeeun_170,2025-02-28,https://instagram.com/p/4+DJfSd%Ug2,1217420,66392,2471,68,2866200,긍정 95%.
794,DALBA-CAMP-25001,sjeon_36,2025-08-16,https://instagram.com/p/b6BEunq1+b#,2941935,192070,5769,161,6891927,긍정 77%.
795,DALBA-CAMP-25015,jiagim_48,2025-08-27,https://instagram.com/p/AQ4AL$aw_22,830177,77072,832,23,1086359,긍정 87%.
796,DALBA-CAMP-25007,bagminjun_34,2025-07-29,https://instagram.com/p/*^@0KHjmCro,2552171,142511,3772,21,923139,긍정 93%.
797,DALBA-CAMP-25006,idoyun_16,2025-11-13,https://instagram.com/p/ioR+LDnNDH2,4308345,134332,6176,131,4183747,긍정 75%.
798,DALBA-CAMP-25006,jaehyeoni_92,2025-09-30,https://instagram.com/p/bUO5sFnMLW$,3260938,183827,7940,93,5278029,긍정 75%.
799,DALBA-CAMP-25012,minjaecoe_43,2025-08-16,https://instagram.com/p/!aLH_4)&w1V,1851573,98223,3014,80,4566720,긍정 76%.
800,DALBA-CAMP-25014,idoyun_16,2025-10-11,https://instagram.com/p/pP6LBxZz$8Q,696069,56336,2807,83,3122211,긍정 89%.
801,DALBA-CAMP-25001,jeongnam05_88,2025-09-13,https://instagram.com/p/O0I)B1tV+tx,1348544,107990,4403,125,5538500,긍정 86%.
802,DALBA-CAMP-25001,yi_89,2025-09-19,https://instagram.com/p/Ywd2tVj&c(4,1756712,20783,989,24,887592,긍정 73%.
803,DALBA-CAMP-25012,bagseoyun_22,2025-08-23,https://instagram.com/p/fq@94Vj_a&y,3440165,218389,8206,203,6890429,긍정 95%.
804,DALBA-CAMP-25005,sonjiyeong_50,2025-08-11,https://instagram.com/p/@x6uZGoSl$0,768304,44644,1270,31,1805006,긍정 95%.
805,DALBA-CAMP-25009,jsong_146,2025-06-05,https://instagram.com/p/%l4ZZUzw$Pw,650863,60807,2876,78,4600518,긍정 73%.
806,DALBA-CAMP-25001,miyeongi_17,2025-09-05,https://instagram.com/p/ws4Bvo)9x)x,988108,11427,468,2,80678,긍정 91%.
807,DALBA-CAMP-25013,gimsangceol_121,2025-02-09,https://instagram.com/p/I1Xc(A4s@l7,3063533,192644,3390,48,2055360,긍정 84%.
808,DALBA-CAMP-25015,gimjihyeon_131,2025-07-27,https://instagram.com/p/u2OeXyaX(86,892552,33053,822,15,551895,긍정 73%.
809,DALBA-CAMP-25006,sgim_33,2025-10-30,https://instagram.com/p/+SFoKowp*73,2949117,224839,2470,28,1570548,긍정 91%.
810,DALBA-CAMP-25008,baehyeonju_21,2025-02-22,https://instagram.com/p/R&oMsFOq7K4,765266,36782,1806,29,1701430,긍정 94%.
811,DALBA-CAMP-25001,yunseo62_167,2025-09-01,https://instagram.com/p/&4CcKD^y4x+,1894106,67480,2759,31,1723538,긍정 79%.
812,DALBA-CAMP-25006,minjaecoe_43,2025-09-29,https://instagram.com/p/jZPu80kT@8&,3415864,317124,9938,221,12372022,긍정 70%.
813,DALBA-CAMP-25011,gangminjae_191,2025-03-05,https://instagram.com/p/11iNprl1%nN,57343,2140,43,0,0,긍정 83%.
814,DALBA-CAMP-25002,jiyeongim_64,2025-05-27,https://instagram.com/p/STX+re@$Yt3,179846,6867,167,1,38119,긍정 85%.
815,DALBA-CAMP-25013,yi_84,2025-01-15,https://instagram.com/p/kyc2gHCkM@D,327402,7251,136,3,170523,긍정 74%.
816,DALBA-CAMP-25016,hyeonju74_190,2025-08-26,https://instagram.com/p/v@s4oBzipDv,4505697,368835,6220,109,5551915,긍정 74%.
817,DALBA-CAMP-25020,yejingim_193,2025-05-05,https://instagram.com/p/JS5Ecpqtd_$,91084,3245,95,1,48912,긍정 88%.
818,DALBA-CAMP-25018,bbag_162,2025-11-05,https://instagram.com/p/^Ajq5YyIDnJ,2415597,115038,5739,39,1743846,긍정 80%.
819,DALBA-CAMP-25020,ggim_20,2025-04-23,https://instagram.com/p/wv1#+YfP_Vy,1073343,77228,2366,17,903635,긍정 81%.
820,DALBA-CAMP-25013,zgim_108,2025-03-02,https://instagram.com/p/&Pb2cCiY+6*,4060269,254945,10218,181,7869518,긍정 86%.
821,DALBA-CAMP-25008,yejingim_193,2025-04-02,https://instagram.com/p/)#KqCual0C7,4447874,207923,9862,159,6568767,긍정 93%.
822,DALBA-CAMP-25005,ksong_94,2025-08-18,https://instagram.com/p/Pn7g6Fc#@(),1953966,77470,1962,43,2296200,긍정 75%.
823,DALBA-CAMP-25014,ksong_94,2025-09-23,https://instagram.com/p/M2)1B8FuUqy,1053971,76541,954,9,293022,긍정 73%.
824,DALBA-CAMP-25011,uhan_3,2025-04-11,https://instagram.com/p/T_LLS9nclB9,3425187,279676,13574,127,4383405,긍정 95%.
825,DALBA-CAMP-25004,jimin73_148,2025-01-31,https://instagram.com/p/6pQXNkSmY^5,4112157,44212,704,6,301890,긍정 70%.
826,DALBA-CAMP-25006,yeongjinbag_112,2025-11-09,https://instagram.com/p/(iQDbIgKMT4,4420706,109347,4531,25,985375,긍정 91%.
827,DALBA-CAMP-25002,ai_179,2025-04-25,https://instagram.com/p/8c*Ajp*uCk5,1810513,160337,6939,139,7568133,긍정 87%.
828,DALBA-CAMP-25005,jgim_14,2025-08-07,https://instagram.com/p/^O!KNh_1&(8,209262,13521,525,10,331270,긍정 71%.
829,DALBA-CAMP-25011,gimsangceol_121,2025-04-07,https://instagram.com/p/xnDsOg@lO@0,4840838,138664,4104,68,3459840,긍정 95%.
830,DALBA-CAMP-25019,jungsucoe_171,2025-09-14,https://instagram.com/p/s(m*R1odop3,259199,4503,143,3,126414,긍정 87%.
831,DALBA-CAMP-25010,uhan_3,2025-03-18,https://instagram.com/p/+b@3J$UeL&W,4443820,269444,8087,154,6508502,긍정 72%.
832,DALBA-CAMP-25008,junhoi_106,2025-03-27,https://instagram.com/p/%68mnF0y_JK,3143581,58985,1535,16,782928,긍정 70%.
833,DALBA-CAMP-25020,eunjuseong_125,2025-05-23,https://instagram.com/p/Lh7Ae14G+8N,1454951,50363,2511,47,1416392,긍정 93%.
834,DALBA-CAMP-25007,yangsunog_166,2025-07-18,https://instagram.com/p/k6n0Ba1L!ok,1192872,109842,3092,39,2002884,긍정 84%.
835,DALBA-CAMP-25002,kjeon_56,2025-05-30,https://instagram.com/p/PJ7&WF6e!qM,2501986,128178,5744,36,1796976,긍정 80%.
836,DALBA-CAMP-25020,egim_129,2025-05-01,https://instagram.com/p/Oh4+WUm#8^Z,3295038,157360,4287,30,1332540,긍정 71%.
837,DALBA-CAMP-25017,seongsu36_9,2025-06-03,https://instagram.com/p/11EQdyNe_To,3116662,51233,1734,47,2356815,긍정 76%.
838,DALBA-CAMP-25010,mo_72,2025-04-14,https://instagram.com/p/W&^TX1yk&P#,568429,46038,541,15,622110,긍정 83%.
839,DALBA-CAMP-25015,jeongsiggim_165,2025-08-05,https://instagram.com/p/2d6c1QKq()j,2157650,52007,2019,57,2862939,긍정 95%.
840,DALBA-CAMP-25003,junhyeogu_115,2025-06-21,https://instagram.com/p/6Ml4ZVl)8*^,2193228,125499,5821,92,5153104,긍정 91%.
841,DALBA-CAMP-25012,jangjihu_77,2025-08-15,https://instagram.com/p/^0*YVskBI*_,1525402,96983,2906,17,1003306,긍정 87%.
842,DALBA-CAMP-25016,minsu38_6,2025-08-29,https://instagram.com/p/g4J$J2Rsk@V,2191025,86427,3327,60,2667300,긍정 73%.
843,DALBA-CAMP-25012,jaehyeoni_92,2025-09-22,https://instagram.com/p/1(Tl2MVmXzK,3425060,151056,7067,170,9740320,긍정 94%.
844,DALBA-CAMP-25010,zsim_141,2025-03-28,https://instagram.com/p/$VYoPYzdu$6,3257416,219850,2459,18,992052,긍정 91%.
845,DALBA-CAMP-25002,gimjeongsu_32,2025-05-19,https://instagram.com/p/HV0AdAd&ZM@,418783,37298,670,5,273085,긍정 90%.
846,DALBA-CAMP-25005,gimsugja_176,2025-08-25,https://instagram.com/p/6Pf0FEh4^vp,457059,29309,799,11,598730,긍정 80%.
847,DALBA-CAMP-25005,gwangsuhong_54,2025-08-06,https://instagram.com/p/m*%5ZJmi!I2,3496737,261980,9488,122,7004630,긍정 86%.
848,DALBA-CAMP-25019,abag_65,2025-09-02,https://instagram.com/p/)&UVSaK2n0x,2862285,160406,2744,31,958892,긍정 83%.
849,DALBA-CAMP-25001,byeongceol57_27,2025-08-28,https://instagram.com/p/%_*8%F5mJlX,2986444,109573,4420,61,2534855,긍정 82%.
850,DALBA-CAMP-25009,sinjeongho_117,2025-06-12,https://instagram.com/p/4e9jyRvqm#9,3381100,172544,6730,131,6865841,긍정 89%.
851,DALBA-CAMP-25009,nammiyeong_52,2025-05-13,https://instagram.com/p/l*_1Cou3!aW,3571848,125976,1651,48,2800416,긍정 70%.
852,DALBA-CAMP-25001,caeweoni_105,2025-09-18,https://instagram.com/p/14kA7AjU#9C,3669156,297134,7897,229,6913510,긍정 78%.
853,DALBA-CAMP-25010,ghong_127,2025-03-30,https://instagram.com/p/R!xbMlOgj%6,1796636,50491,1947,56,1974896,긍정 87%.
854,DALBA-CAMP-25020,ai_179,2025-05-18,https://instagram.com/p/!K*I1iUs+6b,4108433,168123,8368,158,7846122,긍정 84%.
855,DALBA-CAMP-25009,juweongim_116,2025-06-04,https://instagram.com/p/(o1r%O#o3#S,2185628,156417,7205,65,2013570,긍정 85%.
856,DALBA-CAMP-25017,suminan_93,2025-05-06,https://instagram.com/p/Zu0++WmYdj^,3221841,185812,8395,147,5629953,긍정 90%.
857,DALBA-CAMP-25017,sangho17_163,2025-05-31,https://instagram.com/p/!1ya8^zZzpU,3222424,193411,5972,87,4534266,긍정 94%.
858,DALBA-CAMP-25009,nammiyeong_52,2025-05-21,https://instagram.com/p/A+b9OZRpp)2,1920670,48494,2009,57,3154437,긍정 91%.
859,DALBA-CAMP-25011,fbag_40,2025-04-06,https://instagram.com/p/QS3^1Gg&v2#,535037,10980,351,2,69714,긍정 95%.
860,DALBA-CAMP-25009,minseog55_164,2025-05-13,https://instagram.com/p/&n#5EJokUa8,4010758,196862,4619,28,1289456,긍정 74%.
861,DALBA-CAMP-25020,seongsu36_9,2025-04-15,https://instagram.com/p/9t#Nh4S9)7Y,3337539,330354,12478,196,10091060,긍정 78%.
862,DALBA-CAMP-25004,jimino_128,2025-01-30,https://instagram.com/p/c@7PfmYqx(*,4344699,155457,6299,78,2512146,긍정 72%.
863,DALBA-CAMP-25015,juweongim_116,2025-08-18,https://instagram.com/p/C_4&ERCs%wz,132584,8836,216,3,126165,긍정 71%.
864,DALBA-CAMP-25015,hayunan_10,2025-08-19,https://instagram.com/p/g*CwYlxo$2W,2397457,99311,1048,25,1069875,긍정 83%.
865,DALBA-CAMP-25006,qnam_173,2025-09-30,https://instagram.com/p/(c7(l(Rki^^,179558,3701,94,1,36908,긍정 86%.
866,DALBA-CAMP-25003,yi_84,2025-06-22,https://instagram.com/p/RZ+7Cpr2IR2,518634,24874,567,3,166839,긍정 80%.
867,DALBA-CAMP-25013,bbag_162,2025-02-05,https://instagram.com/p/b%p21QQo2O*,909847,38203,1668,14,606088,긍정 71%.
868,DALBA-CAMP-25019,fbag_40,2025-08-23,https://instagram.com/p/&5pODibdKI#,2361109,28903,872,8,416096,긍정 82%.
869,DALBA-CAMP-25002,igim_114,2025-04-24,https://instagram.com/p/0zZG7U+9^Y6,3437391,243524,10608,103,3767122,긍정 95%.
870,DALBA-CAMP-25013,yunseo62_167,2025-01-19,https://instagram.com/p/@2J+j$Js!Ho,3408184,150471,1918,37,1804860,긍정 84%.
871,DALBA-CAMP-25010,wgim_200,2025-03-15,https://instagram.com/p/Q%5kKV^jKS6,595507,34443,1237,8,381040,긍정 78%.
872,DALBA-CAMP-25003,fgim_66,2025-06-29,https://instagram.com/p/HrmvoG8g!13,3216294,296629,13708,300,12620100,긍정 90%.
873,DALBA-CAMP-25011,gimjiyeon_147,2025-02-27,https://instagram.com/p/)8YYjZw!UTp,303175,28618,1047,14,703738,긍정 71%.
874,DALBA-CAMP-25002,eunyeongyun_102,2025-05-07,https://instagram.com/p/!jRPpOUdk8P,3720289,274371,11422,257,12204159,긍정 85%.
875,DALBA-CAMP-25018,gimsugja_176,2025-12-01,https://instagram.com/p/HC69JysIj&b,377167,5822,263,5,194955,긍정 77%.
876,DALBA-CAMP-25003,sangceolgim_95,2025-06-21,https://instagram.com/p/fbT9TlBiCL),1364454,72455,2343,65,1998880,긍정 93%.
877,DALBA-CAMP-25011,jihyeonan_187,2025-04-04,https://instagram.com/p/Qu774zn4#7H,4052625,49228,2410,33,1355079,긍정 74%.
878,DALBA-CAMP-25012,ai_179,2025-08-24,https://instagram.com/p/VurWvnZl#l3,3055062,265390,7039,87,3055092,긍정 92%.
879,DALBA-CAMP-25016,yeongho97_26,2025-09-01,https://instagram.com/p/b86NS)ss)l_,1968336,166344,6702,67,2555916,긍정 94%.
880,DALBA-CAMP-25016,sgim_33,2025-08-24,https://instagram.com/p/^7ZsO6Mk677,2545370,146201,6433,191,9264455,긍정 83%.
881,DALBA-CAMP-25020,jinhyejin_37,2025-05-19,https://instagram.com/p/1+^^_Kcfdz7,3447214,168631,2487,20,986780,긍정 93%.
882,DALBA-CAMP-25009,hbag_39,2025-06-06,https://instagram.com/p/v0WF1UzWU)I,481505,47240,518,5,252165,긍정 80%.
883,DALBA-CAMP-25007,sangceolgim_95,2025-08-23,https://instagram.com/p/8@7ThGXz(+7,1032625,30396,1199,19,1021060,긍정 86%.
884,DALBA-CAMP-25005,gweonhyeonji_45,2025-08-31,https://instagram.com/p/_9d3^myYSdR,139227,9958,258,7,229908,긍정 90%.
885,DALBA-CAMP-25006,hjo_109,2025-10-14,https://instagram.com/p/)8VXmKE7%p^,2695900,101132,1543,8,360080,긍정 90%.
886,DALBA-CAMP-25010,jeonghunbag_178,2025-03-10,https://instagram.com/p/8l%TzZWa#3a,571286,43710,1978,53,2516652,긍정 91%.
887,DALBA-CAMP-25001,ryudoyun_60,2025-08-31,https://instagram.com/p/Ow3y+)ZmC+(,1360751,21594,463,6,340452,긍정 92%.
888,DALBA-CAMP-25004,jseo_158,2025-01-27,https://instagram.com/p/@9d0%xMr^^R,2884342,68963,3447,86,3334306,긍정 72%.
889,DALBA-CAMP-25010,eheo_130,2025-03-29,https://instagram.com/p/^nECz(*M&I6,4310551,184081,3979,46,1894740,긍정 89%.
890,DALBA-CAMP-25011,sangho17_163,2025-03-27,https://instagram.com/p/$0$YZ)cOO6o,4502068,362172,6397,92,2823572,긍정 90%.
891,DALBA-CAMP-25018,jihungim_51,2025-11-12,https://instagram.com/p/iy!XwLNq(G7,3758942,41034,1943,53,2761459,긍정 94%.
892,DALBA-CAMP-25003,myeongjabag_80,2025-07-04,https://instagram.com/p/5ixPII$b+fO,1325207,32058,1355,22,979572,긍정 88%.
893,DALBA-CAMP-25001,minjaegim_168,2025-09-05,https://instagram.com/p/!7jZQhS_abs,360104,30610,896,11,487366,긍정 95%.
894,DALBA-CAMP-25005,ogsunryu_55,2025-09-04,https://instagram.com/p/uP*oO5Ucihy,2241522,102340,2909,30,1357200,긍정 92%.
895,DALBA-CAMP-25005,subin41_149,2025-07-31,https://instagram.com/p/eT)4OQvjqR^,324276,27955,959,11,463606,긍정 94%.
896,DALBA-CAMP-25019,minjae24_98,2025-09-14,https://instagram.com/p/Y!M5QQr!r&Z,845690,45511,1723,26,798902,긍정 90%.
897,DALBA-CAMP-25013,junhoi_106,2025-01-21,https://instagram.com/p/jyX1Y)Lmkv#,2730054,86934,4216,104,5943496,긍정 87%.
898,DALBA-CAMP-25001,eungyeongi_74,2025-08-20,https://instagram.com/p/zg1UHPrsW*e,3580706,126153,3638,81,2626425,긍정 72%.
899,DALBA-CAMP-25004,jinu58_47,2025-01-31,https://instagram.com/p/%2hMiAI*LrQ,208216,15087,403,6,189696,긍정 82%.
900,DALBA-CAMP-25004,byeongceol57_27,2025-02-09,https://instagram.com/p/916B9&Knk*3,1446172,66606,2633,64,2043776,긍정 83%.
901,DALBA-CAMP-25019,li_100,2025-09-11,https://instagram.com/p/Wmp3GMm#up%,1132030,94360,2273,64,3781440,긍정 87%.
902,DALBA-CAMP-25015,jihyeongo_91,2025-08-26,https://instagram.com/p/*ZL2+cu0Q31,1709769,155305,2985,38,1470030,긍정 84%.
903,DALBA-CAMP-25017,yejingim_193,2025-05-12,https://instagram.com/p/$T9UJtcJ^zs,3169358,137114,4883,123,5631063,긍정 94%.
904,DALBA-CAMP-25020,eunjuseong_125,2025-05-04,https://instagram.com/p/u_v6rcKeJ&j,3669166,81449,3502,52,3099356,긍정 77%.
905,DALBA-CAMP-25018,jimino_128,2025-11-13,https://instagram.com/p/Q^IlWBdi7r9,1890419,143972,3457,89,4996015,긍정 75%.
906,DALBA-CAMP-25007,seungmini_86,2025-07-17,https://instagram.com/p/K!1Rm+h%3wO,485457,29256,573,6,206772,긍정 70%.
907,DALBA-CAMP-25014,caeweoni_105,2025-09-28,https://instagram.com/p/_SQU^bLb1B2,1166103,50777,1617,31,1013545,긍정 81%.
908,DALBA-CAMP-25010,jihyeongo_91,2025-03-12,https://instagram.com/p/u+%eFuaP$0J,4165289,278115,10533,83,2770706,긍정 71%.
909,DALBA-CAMP-25003,ggim_20,2025-06-20,https://instagram.com/p/!k3OXA#ymd(,4512024,82679,3424,49,2699067,긍정 72%.
910,DALBA-CAMP-25011,sumin73_185,2025-04-03,https://instagram.com/p/$@oHssO9@6S,2070562,111072,2419,48,1588752,긍정 88%.
911,DALBA-CAMP-25006,jihyeongim_24,2025-10-25,https://instagram.com/p/E&c9HubO0z_,2254904,48301,766,20,765400,긍정 72%.
912,DALBA-CAMP-25015,ohyeonjun_67,2025-08-12,https://instagram.com/p/x5Zr3x8z@Wy,3035432,59402,2521,14,543004,긍정 82%.
913,DALBA-CAMP-25019,bbag_162,2025-08-21,https://instagram.com/p/w)5LKcq(8)O,2588637,72748,3005,37,1564212,긍정 85%.
914,DALBA-CAMP-25006,hbag_82,2025-10-08,https://instagram.com/p/2*SL@rs2_29,3521674,101134,2897,57,2178483,긍정 85%.
915,DALBA-CAMP-25010,jeonghungim_195,2025-03-18,https://instagram.com/p/^68EO9Zrq@d,4530338,163132,4989,88,4140752,긍정 84%.
916,DALBA-CAMP-25008,hyeonjeonggim_119,2025-04-02,https://instagram.com/p/!q&YfHPtF50,447690,41378,1401,24,1370280,긍정 72%.
917,DALBA-CAMP-25017,eunjui_143,2025-05-09,https://instagram.com/p/dl2d4^HiG^s,4939237,147407,3322,94,4672176,긍정 78%.
918,DALBA-CAMP-25013,baggwangsu_180,2025-01-22,https://instagram.com/p/&y0VrOeqt!C,966783,39804,867,21,1158171,긍정 92%.
919,DALBA-CAMP-25002,jeongnam83_69,2025-06-03,https://instagram.com/p/#Z7dmIjJS#Y,4395659,113286,3070,80,3627360,긍정 84%.
920,DALBA-CAMP-25012,sinjeongho_117,2025-09-05,https://instagram.com/p/X&D0vfFw3lh,290370,20139,262,6,278478,긍정 88%.
921,DALBA-CAMP-25015,junhoi_106,2025-08-13,https://instagram.com/p/bMG5zhTP#4R,787389,51154,1843,28,1405600,긍정 92%.
922,DALBA-CAMP-25019,hbag_39,2025-08-28,https://instagram.com/p/zJ9Sb0qG^OA,4447780,48565,2195,27,1359774,긍정 95%.
923,DALBA-CAMP-25007,mijeong56_7,2025-08-17,https://instagram.com/p/R#GxISaLM_3,308149,10562,518,10,432890,긍정 93%.
924,DALBA-CAMP-25007,gimjeongnam_42,2025-08-11,https://instagram.com/p/@$W(xBK2b40,1991507,50739,1585,43,2072858,긍정 79%.
925,DALBA-CAMP-25012,uhan_3,2025-08-23,https://instagram.com/p/1WZqC!aw_dt,3447969,221362,8734,80,4247040,긍정 84%.
